experiment_id,subject_id,species,tissue,group,time_of_day,body_mass_g,lean_mass_g,fat_mass_g,energy_expenditure_kcal_hr,food_intake_kcal_hr,water_intake_ml_hr,vo2_ml_hr,vco2_ml_hr,rer,locomotor_activity_beam_breaks_hr,pedestrian_locomotion_m_hr,body_temperature_c,distance_in_cage_m_hr,energy_balance_kcal_hr,experiment_start_time,experiment_end_time,experiment_duration_hr,diet_name,diet_kcal_g,age,strain,genetic_background,sex,ambient_temperature_c,quality_score,system,pmid,location,treatment,investigator,total_food_kcal,total_water_ml,total_pedestrian_locomotion_m,total_distance_in_cage_m,wheel_counts,avg_daily_food_intake_kcal_period,avg_daily_water_intake_ml_period,avg_daily_energy_expenditure_kcal_period,avg_daily_energy_balance_kcal_period,avg_daily_pedestrian_locomotion_m_period,avg_daily_distance_in_cage_m_period,litter,bedding,ee_calculation_method,enrichment
Zimmerman_2020,1345,mouse,whole body,+/+,Light,35.4,NA,NA,0.60868,8.1055,NA,123,111.9,0.90789,19.872,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.57142857,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,21.575,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,194.532,NA,14.60832,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1346,mouse,whole body,+/+,Full day,33.8,NA,NA,0.5274,15.6832,NA,106.19,98.43,0.92288,27.3275,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.57142857,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,22.4745,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,376.3968,NA,12.6576,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1346,mouse,whole body,+/+,Dark,33.8,NA,NA,0.57132,21.112,NA,114.1,109.9,0.96322,37.958,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.57142857,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,22.437,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,506.688,NA,13.71168,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1346,mouse,whole body,+/+,Light,33.8,NA,NA,0.48348,10.2544,NA,98.28,86.96,0.88254,16.697,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.57142857,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,22.512,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,246.1056,NA,11.60352,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1348,mouse,whole body,+/+,Full day,34,NA,NA,0.592515,10.6314,NA,118,115.25,0.97497,36.3615,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.57142857,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,22.174,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,255.1536,NA,14.22036,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1348,mouse,whole body,+/+,Dark,34,NA,NA,0.63932,17.4174,NA,127,125.4,0.9855,50.81,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.57142857,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,22.146,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,418.0176,NA,15.34368,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1348,mouse,whole body,+/+,Light,34,NA,NA,0.54571,3.8454,NA,109,105.1,0.96444,21.913,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.57142857,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,22.202,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,92.2896,NA,13.09704,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1372,mouse,whole body,+/+,Full day,27.1,NA,NA,0.48179,8.5956,NA,96.155,93.015,0.962705,38.6425,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,11.42857143,NON/ShiLtJ,NON/ShiLtJ,female,21.8815,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,206.2944,NA,11.56296,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1372,mouse,whole body,+/+,Dark,27.1,NA,NA,0.52956,12.2525,NA,105,104.7,0.99686,47.471,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,11.42857143,NON/ShiLtJ,NON/ShiLtJ,female,21.826,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,294.06,NA,12.70944,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1372,mouse,whole body,+/+,Light,27.1,NA,NA,0.43402,4.9387,NA,87.31,81.33,0.92855,29.814,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,11.42857143,NON/ShiLtJ,NON/ShiLtJ,female,21.937,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,118.5288,NA,10.41648,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1373,mouse,whole body,+/+,Full day,28.2,NA,NA,0.51064,6.0697,NA,105.84,84.625,0.79631,35.878,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,11.42857143,NON/ShiLtJ,NON/ShiLtJ,female,21.174,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,145.6728,NA,12.25536,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1373,mouse,whole body,+/+,Dark,28.2,NA,NA,0.57288,7.917,NA,118.2,96.94,0.82076,51.66,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,11.42857143,NON/ShiLtJ,NON/ShiLtJ,female,21.146,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,190.008,NA,13.74912,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1373,mouse,whole body,+/+,Light,28.2,NA,NA,0.4484,4.2224,NA,93.48,72.31,0.77186,20.096,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,11.42857143,NON/ShiLtJ,NON/ShiLtJ,female,21.202,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,101.3376,NA,10.7616,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1375,mouse,whole body,+/+,Full day,27.8,NA,NA,0.33339,6.69175,NA,69.355,54.285,0.780385,19.3993,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.28571429,NZB/BlNJ,NZB/BlNJ,male,21.366,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,160.602,NA,8.00136,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1375,mouse,whole body,+/+,Dark,27.8,NA,NA,0.32209,11.4231,NA,66.58,53.98,0.80315,30.65,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.28571429,NZB/BlNJ,NZB/BlNJ,male,21.207,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,274.1544,NA,7.73016,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1375,mouse,whole body,+/+,Light,27.8,NA,NA,0.34469,1.9604,NA,72.13,54.59,0.75762,8.1486,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.28571429,NZB/BlNJ,NZB/BlNJ,male,21.525,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,47.0496,NA,8.27256,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1376,mouse,whole body,+/+,Full day,28.9,NA,NA,0.39548,8.65215,NA,81.375,67.63,0.81795,15.58965,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.28571429,NZB/BlNJ,NZB/BlNJ,male,21.3835,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,207.6516,NA,9.49152,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1376,mouse,whole body,+/+,Dark,28.9,NA,NA,0.45226,16.1356,NA,91.11,84.33,0.92554,25.364,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.28571429,NZB/BlNJ,NZB/BlNJ,male,21.201,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,387.2544,NA,10.85424,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1376,mouse,whole body,+/+,Light,28.9,NA,NA,0.3387,1.1687,NA,71.64,50.93,0.71036,5.8153,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.28571429,NZB/BlNJ,NZB/BlNJ,male,21.566,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,28.0488,NA,8.1288,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1377,mouse,whole body,+/+,Full day,25.6,NA,NA,0.38868,9.0103,NA,79.415,68.455,0.854625,17.5561,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.28571429,NZB/BlNJ,NZB/BlNJ,female,22.386,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,216.2472,NA,9.32832,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1377,mouse,whole body,+/+,Dark,25.6,NA,NA,0.43254,15.6832,NA,87.13,80.61,0.92503,27.783,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.28571429,NZB/BlNJ,NZB/BlNJ,female,22.271,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,376.3968,NA,10.38096,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1377,mouse,whole body,+/+,Light,25.6,NA,NA,0.34482,2.3374,NA,71.7,56.3,0.78422,7.3292,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.28571429,NZB/BlNJ,NZB/BlNJ,female,22.501,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,56.0976,NA,8.27568,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1379,mouse,whole body,+/+,Full day,23,NA,NA,0.253815,6.7483,NA,53.8155,37.714,0.703335,31.5146,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,A/J,A/J,male,21.846,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,161.9592,NA,6.09156,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1379,mouse,whole body,+/+,Dark,23,NA,NA,0.28876,5.4665,NA,61.16,43.161,0.71306,54.35,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,A/J,A/J,male,21.814,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,131.196,NA,6.93024,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1379,mouse,whole body,+/+,Light,23,NA,NA,0.21887,8.0301,NA,46.471,32.267,0.69361,8.6792,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,A/J,A/J,male,21.878,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,192.7224,NA,5.25288,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1380,mouse,whole body,+/+,Full day,26.9,NA,NA,0.330935,7.6908,NA,69.02,53.2855,0.76161,29.1595,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,A/J,A/J,male,21.155,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,184.5792,NA,7.94244,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1380,mouse,whole body,+/+,Dark,26.9,NA,NA,0.37359,13.6097,NA,76.55,64.97,0.84877,39.276,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,A/J,A/J,male,21.135,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,326.6328,NA,8.96616,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1380,mouse,whole body,+/+,Light,26.9,NA,NA,0.28828,1.7719,NA,61.49,41.601,0.67445,19.043,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,A/J,A/J,male,21.175,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,42.5256,NA,6.91872,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1381,mouse,whole body,+/+,Full day,25.9,NA,NA,0.300715,0.54665,NA,64.62,41.651,0.641325,28.663,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,A/J,A/J,male,21.122,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,13.1196,NA,7.21716,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1381,mouse,whole body,+/+,Dark,25.9,NA,NA,0.32728,0.8671,NA,70.27,45.529,0.64265,45.039,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,A/J,A/J,male,21.089,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,20.8104,NA,7.85472,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1381,mouse,whole body,+/+,Light,25.9,NA,NA,0.27415,0.2262,NA,58.97,37.773,0.64,12.287,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,A/J,A/J,male,21.155,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,5.4288,NA,6.5796,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1418,mouse,whole body,+/+,Full day,27.7,NA,NA,0.62618,12.2525,NA,126.55,115.25,0.90615,32.079,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.42857143,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,21.345,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,294.06,NA,15.02832,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1418,mouse,whole body,+/+,Dark,27.7,NA,NA,0.67644,17.719,NA,135.8,127.8,0.93852,40.979,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.42857143,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,21.299,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,425.256,NA,16.23456,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1418,mouse,whole body,+/+,Light,27.7,NA,NA,0.57592,6.786,NA,117.3,102.7,0.87378,23.179,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.42857143,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,male,21.391,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,162.864,NA,13.82208,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1423,mouse,whole body,+/+,Full day,25.7,NA,NA,0.336225,11.9886,NA,68.66,59.33,0.862605,31.032,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.85714286,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,21.974,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,287.7264,NA,8.0694,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1423,mouse,whole body,+/+,Dark,25.7,NA,NA,0.35841,13.4966,NA,72.84,64.49,0.88548,36.493,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.85714286,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,21.973,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,323.9184,NA,8.60184,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1423,mouse,whole body,+/+,Light,25.7,NA,NA,0.31404,10.4806,NA,64.48,54.17,0.83973,25.571,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12.85714286,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,21.975,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,251.5344,NA,7.53696,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1424,mouse,whole body,+/+,Full day,29.2,NA,NA,0.43371,12.2148,NA,89.32,73.875,0.82483,36.7885,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,13.14285714,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,22.309,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,293.1552,NA,10.40904,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1424,mouse,whole body,+/+,Dark,29.2,NA,NA,0.43693,15.3439,NA,89.62,75.77,0.8431,49.653,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,13.14285714,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,22.304,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,368.2536,NA,10.48632,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1424,mouse,whole body,+/+,Light,29.2,NA,NA,0.43049,9.0857,NA,89.02,71.98,0.80656,23.924,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,13.14285714,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,22.314,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,218.0568,NA,10.33176,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1425,mouse,whole body,+/+,Full day,26.3,NA,NA,0.45075,11.02725,NA,93.06,75.93,0.806485,27.218,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,13.14285714,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,21.561,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,264.654,NA,10.818,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1425,mouse,whole body,+/+,Dark,26.3,NA,NA,0.47639,16.6634,NA,97.83,82.11,0.82912,26.096,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,13.14285714,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,21.524,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,399.9216,NA,11.43336,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1425,mouse,whole body,+/+,Light,26.3,NA,NA,0.42511,5.3911,NA,88.29,69.75,0.78385,28.34,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,13.14285714,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,21.598,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,129.3864,NA,10.20264,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1427,mouse,whole body,+/+,Full day,32.8,NA,NA,0.62618,12.00745,NA,127.25,112.625,0.87708,23.6255,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,13.14285714,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,21.489,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,288.1788,NA,15.02832,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1427,mouse,whole body,+/+,Dark,32.8,NA,NA,0.66998,18.9631,NA,134.5,126.4,0.93443,26.462,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,13.14285714,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,21.406,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,455.1144,NA,16.07952,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1427,mouse,whole body,+/+,Light,32.8,NA,NA,0.58238,5.0518,NA,120,98.85,0.81973,20.789,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,13.14285714,BTBR T<+> Itpr3<tf>/J,BTBR T<+> Itpr3<tf>/J,female,21.572,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,121.2432,NA,13.97712,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1439,mouse,whole body,+/+,Full day,56.3,NA,NA,0.610605,7.0499,NA,127.2,98.885,0.77552,13.1403,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,NZO/HlLtJ,NZO/HlLtJ,female,22.1545,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,169.1976,NA,14.65452,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1439,mouse,whole body,+/+,Dark,56.3,NA,NA,0.64072,10.3298,NA,132.7,106.5,0.8015,17.632,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,NZO/HlLtJ,NZO/HlLtJ,female,22.121,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,247.9152,NA,15.37728,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1439,mouse,whole body,+/+,Light,56.3,NA,NA,0.58049,3.77,NA,121.7,91.27,0.74954,8.6486,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,NZO/HlLtJ,NZO/HlLtJ,female,22.188,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,90.48,NA,13.93176,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1440,mouse,whole body,+/+,Full day,47.9,NA,NA,0.64607,8.9726,NA,132.2,113.1,0.85257,18.657,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,NZO/HlLtJ,NZO/HlLtJ,female,22.1815,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,215.3424,NA,15.50568,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1440,mouse,whole body,+/+,Dark,47.9,NA,NA,0.67407,14.9669,NA,136.4,123.5,0.90418,24.932,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,NZO/HlLtJ,NZO/HlLtJ,female,22.104,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,359.2056,NA,16.17768,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
Zimmerman_2020,1440,mouse,whole body,+/+,Light,47.9,NA,NA,0.61807,2.9783,NA,128,102.7,0.80096,12.382,NA,NA,NA,NA,NA,NA,48,Sniff #V1124-300,3.77,12,NZO/HlLtJ,NZO/HlLtJ,female,22.259,NA,TSE,32733181,UniversitÃƒÂ¤tsklinikum Erlangen,none,Katharina Zimmerman,NA,NA,NA,NA,NA,71.4792,NA,14.83368,NA,NA,NA,NA,"wood shavings, ABEDD, LTE E-001",Weir,NA
